48,107,0.4909668375638202,0.46711122420993745
125,70,2.5720712891774762e-11,5.461941376023794e-07
125,70,2.5720712891774762e-11,5.461941376023794e-07
148,111,-0.16972065963455993,0.14287286627258153
148,111,-0.16972065963455993,0.14287286627258153
148,111,-0.16972065963455993,0.14287286627258153
148,111,-0.16972065963455993,0.14287286627258153
131,109,-0.08895881108686597,0.1428728555142693
131,109,-0.08895879950138462,0.14287285551427883
127,109,0.0002834490706062556,0.14287285469153319
112,106,0.0449079528988519,0.14287285266796368
112,106,0.044907952898553746,0.14287285266714833
110,106,0.0895324521157899,0.14287284956578067
110,106,0.08953245211602452,0.14287284956537744
102,104,0.1341569467517091,0.14287284539910575
102,104,0.1341569467517091,0.14287284539910575
89,102,0.21159358328333977,0.1428728356658598
89,102,0.21159358328333977,0.1428728356658598
89,102,0.21159358328333977,0.1428728356658598
89,102,0.21159358328333977,0.1428728356658598
84,101,0.25621806604483394,0.14287282863252687
84,101,0.25621806604483394,0.14287282863252687
81,101,0.2562180660448803,0.14287282863238987
81,101,0.2562180660448803,0.14287282863238987
76,100,0.33365464472005163,0.14287281400421734
76,100,0.3336546628224406,0.14287281400421992
74,100,0.333654695003807,0.1428728140047671
74,100,0.3336546950038352,0.1428728140048478
68,99,0.3782791654899512,0.14287280420817947
68,99,0.3782791654899512,0.14287280420817947
57,97,0.4229036317984122,0.14287279343524048
50,96,0.46752809402275897,0.14287278170798387
50,96,0.4675280940226927,0.1428727817081438
47,95,0.5121525530589238,0.1428727690517641
47,95,0.5121525530616169,0.1428727690509372
42,94,0.5927999550628055,0.1428727438926207
42,94,0.5927999550628055,0.1428727438926207
34,93,0.6686089948398651,0.1428727176933915
34,93,0.6686089948398651,0.1428727176933915
34,93,0.6686089948398651,0.1428727176933915
22,91,0.7374440515748685,0.14287269189091464
11,90,0.80569315690992,0.14287266454048492
11,90,0.80569315690992,0.14287266454048492
11,90,0.80569315690992,0.14287266454048492
11,110,0.8696897563522286,0.35126409197128583
11,110,0.8696897563522286,0.35126409197128583
11,110,0.8696897563522286,0.35126409197128583
38,115,0.5420907135353499,0.3512641945908376
29,114,0.5757811407149098,0.35126418429798273
28,34,0.5757553396199225,-0.25858466405659447
10,35,0.7166387316918167,-0.25858472857054376
9,12,0.7163967029901646,-0.48534221330589095
9,12,0.7163967029903892,-0.4853422210279921
10,4,0.7163967556256109,-0.6480562702638655
10,4,0.7163967556254051,-0.6480562702636721
29,2,0.5073799910111012,-0.4730388637226347
29,2,0.5073799910111012,-0.4730388637226347
58,11,0.3741883021358795,-0.2980213022130795
77,7,0.20467136531532512,-0.3773076334792118
77,7,0.20467136531532512,-0.3773076334792118
114,13,-0.0258856396715126,-0.31626147477560795
114,13,0.07272859196578514,-0.3163647570971097
91,39,0.12451307484697866,-0.17137234427196102
91,39,0.12430028219184658,-0.17137234132878798
146,36,-0.11126976582726102,-0.171372327622827
127,37,-0.005384968457469735,-0.17137232783470904
127,37,-0.005381135138966304,-0.17137232781153597
127,37,-0.005378681816590678,-0.17137232779695474
60,41,0.3338384821343402,-0.1713723684951686
60,41,0.3338384821343402,-0.1713723684951686
38,42,0.5077644179311926,-0.17137241202237208
38,42,0.5077584283787546,-0.17137241198741876
38,42,0.5077545950677509,-0.17137241196523484
12,44,0.6741946108088762,-0.17137246634761602
12,44,0.6741946108088762,-0.17137246634761602
152,66,-0.18246328480390878,0.0006537268755338458
152,66,-0.18246325651906828,0.000653726875876857
152,92,-0.18246319874283057,0.11425766238562497
152,92,-0.18246319874262587,0.11425766238542336
152,113,-0.18246319135585337,0.22771828253472345
152,113,-0.18246319135585337,0.22771828253472345
152,113,-0.18246319135585337,0.22771828253472345
152,33,-0.1824632165443857,-0.15592469328964725
152,21,-0.18246322386649608,-0.2693809580168266
152,21,-0.18246322386830174,-0.2693820045363563
152,8,-0.18246322861851322,-0.3447276502167553
152,8,-0.18246322861887565,-0.3447275782997448
